id,value
1862803,03_02_03
1864422,03_02_050.cinematic_A_scen
1864577,03_02_050.cinematic_B_scen
1864667,03_02_050_Fina
1864919,02_01_10
1866460,03_02_060_
1867113,03_02_060_
1867779,03_02_060_
1868191,03_02_060_
1868669,03_02_060_FINA
1874969,03_02_070_
1875063,03_02_10
1875099,03_02_12
1875336,03_02_070_
1875457,03_02_070_
1875567,03_02_070_
1875814,03_02_070_Fina
1876615,03_02_080_
1876765,03_02_080_
1876858,03_02_080_
1877025,03_02_080_Fina
1879457,03_02_130_
1880037,03_02_130_Fina
1880085,03_02_130_
1882779,03_02_140_Fina
1883023,03_02_150_
1883381,03_02_150_
1883395,03_02_150_
1883797,03_02_150_Fina
1887763,03_02_160_
1887982,03_02_160_
1888090,03_02_160_Fina
1889137,03_04_020_
1892268,03_04_020_
1893011,03_04_020_Fina
1893605,03_01_010_
1893689,03_01_010_
1894102,03_01_010_Fina
1906935,06_03_01
1908893,01_00_01
1909044,01_00_02
1915768,Vignette_WellOfSouls_Tuatha_PlaceBomb_Shot0
1915781,Vignette_WellOfSouls_Tuatha_PlaceBomb_Shot0
1915837,Vignette_WellOfSouls_Tuatha_PlaceBom
1923758,Vignette_OUT_DAL_West_01_AgarthIntr
1924951,Vignette_OUT_DAL_West_01_AgarthAmbus
1928753,Vignette_OUT_DAL_West_01_AgarthAmbush_Rogu
1934848,Vignette_TheaterOfFates_AlynShir_Intr
1935640,Vignette_WellOfSouls_Hughes_Lab_Shot_0
1935651,Vignette_WellOfSouls_Hughes_Lab_Shot_0
1951350,Vignette_WellOfSouls_Hughes_Lab_Shot_01_
2005824,01_02_01
2006611,01_02_02
2007642,01_02_03
2007807,DLC1_WhisperingWitch_Intro_Vignett
2007874,01_02_04
2017839,DLC1_Altar_Magic_Infuse_01
2018041,CA_DLC1_DeadKel_Intr
2018055,DLC1_Player_Shipwrecked_01
2018449,Balor_Stage_4_Entrance_01
2018590,Balor_Stage_4_Entrance_02
2018851,DLC1_Player_Sit_In_Throne_Ente
2018969,DLC1_Player_Sit_In_Throne_Exi
2023051,DLC1_Player_Sit_In_Throne_Enter_Lvl_
2023068,DLC1_Player_Sit_In_Throne_Enter_Lvl_
2023082,DLC1_Player_Sit_In_Throne_Enter_Lvl_
2023094,DLC1_Player_Sit_In_Throne_Enter_Lvl_
2023148,DLC1_Player_Sit_In_Throne_Exit_Lvl_
2023156,DLC1_Player_Sit_In_Throne_Exit_Lvl_
2023161,DLC1_Player_Sit_In_Throne_Exit_Lvl_
2023168,DLC1_Player_Sit_In_Throne_Exit_Lvl_
2031973,Vignette_WellOfSouls_Troll_Deat
2041195,DLC1_Grimjaw_Intro_Vignett
2041198,DLC2_NPC_Rogue_Trap_Death_0
2041202,DLC2_NPC_Rogue_Trap_Death_0
2041208,DLC2_NPC_Rogue_Trap_Death_0
2041849,DLC1_Baronet_Intro_Vignett
2050224,DLC2_Secandra_Intr
2051798,DLC2_Anokatos_Intro_0
2051878,DLC2_Anokatos_Intro_0
2093302,DLC1_DeadKel_BossFight_Intr
2102761,DLC2_Hyperion_Rising_0
2104456,DLC2_Hyperion_Rising_Exterio
2116837,DLC2_Hyperion_Antechamber_Doo
2125373,Vignette_DLC2_Primos_Secandra_Tra
2126676,Vignette_DLC2_Secandra_Trap_Exi
